SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,7.199,5.552,5.002,97.84299999999999,92.061,92.282,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.5,93.6,10.359,5,5,5,104.48
0.05,1,7.1,5.741,5.0,66.267,92.165,91.87100000000001,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.5,93.6,10.766,5,5,5,104.49
0.1,1,6.784,5.9559999999999995,5.0,44.736999999999995,91.572,91.60300000000001,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.5,93.6,11.143,5,5,5,104.478
0.15,1,7.147,5.939,5.0,32.753,91.783,91.183,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.5,93.6,11.6,5,5,5,104.479
0.2,1,6.923,5.726,5.0,17.864,92.02600000000001,92.077,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.5,93.6,12.817,5,5,5,104.48
0.25,1,6.757,6.235,5.0,34.28,92.337,91.959,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.398,93.6,14.193,5,5,5,104.476
0.3,1,6.779,5.703,5.022,36.735,92.234,91.752,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.32300000000001,93.6,14.658,5,5,5,104.48
0.35,1,6.731,5.904,5.0,33.274,92.337,92.282,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.2,93.9,90.306,93.6,15.112,5,5,5,104.475
0.4,1,6.747,5.7780000000000005,5.001,38.273,92.02600000000001,92.195,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.084,93.9,90.301,93.6,15.007,5,5,5,104.48
0.45,1,6.9190000000000005,5.527,5.0,60.481,92.814,92.195,65.0,55.1,30.9,99.2,67.0,87.8,94.9,87.02,93.9,90.3,93.6,15.106,5,5,5,104.48200000000001
