SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.308,5.642,5.135,97.97,92.278,92.12100000000001,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.5,93.6,19.069000000000003,5,5,5,104.721
0.05,1,5.31,5.523,5.002,67.971,92.278,92.383,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.5,93.6,18.435000000000002,5,5,5,104.713
0.1,1,5.469,5.567,5.0,44.906,91.444,91.141,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.5,93.6,19.387999999999998,5,5,5,104.714
0.15,1,5.307,5.518,5.0,30.980999999999998,92.244,91.441,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.398,93.6,18.383,5,5,5,104.711
0.2,1,5.365,5.675,5.0,16.496,92.312,92.179,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.32300000000001,93.6,19.012999999999998,5,5,5,104.714
0.25,1,5.305,5.456,5.0,32.684,92.449,91.88600000000001,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.2,93.9,90.306,93.6,19.637,5,5,5,104.714
0.3,1,5.343,5.527,5.001,35.215999999999994,92.483,91.88600000000001,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.175,93.9,90.301,93.6,18.583,5,5,5,104.714
0.35,1,5.353,5.501,5.0,33.443,92.38,92.266,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.042,93.9,90.3,93.6,19.677999999999997,5,5,5,104.71
0.4,1,5.31,5.51,5.0,50.88,92.686,92.383,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.01,93.9,90.3,93.6,18.716,5,5,5,104.721
0.45,1,5.343,5.59,5.019,60.313,92.653,92.61399999999999,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.002,93.9,90.3,93.6,18.814,5,5,5,104.712
0.5,1,5.311,5.639,5.172,62.908,92.821,92.872,65.3,55.1,30.1,99.4,67.2,87.8,94.9,87.001,93.9,90.3,93.6,19.592,5,5,5,104.71799999999999
0.55,1,5.305,5.447,5.167,59.669,93.322,93.35300000000001,65.3,55.1,30.1,99.4,67.2,87.75,94.9,87.0,93.78399999999999,90.3,93.6,18.499000000000002,5,5,5,104.711
0.6,1,5.31,5.61,5.089,57.537,93.156,93.382,65.3,55.1,30.1,99.4,67.2,87.63600000000001,94.9,87.0,93.72,90.3,93.6,18.809,5,5,5,104.723
0.65,1,5.304,5.617,5.161,48.152,93.389,93.26899999999999,65.3,55.1,30.1,99.4,67.2,87.608,94.763,87.0,93.705,90.3,93.6,19.726,5,5,5,104.712
0.7,1,5.308,5.469,5.0,27.891,93.619,93.297,65.3,55.1,30.1,99.4,67.2,87.602,94.715,87.0,93.70100000000001,90.3,93.6,18.938,5,5,5,104.72
0.75,1,5.32,5.532,5.053,14.164,93.913,93.884,65.3,55.1,30.1,99.4,67.2,87.6,94.704,87.0,93.7,90.3,93.6,19.801,5,5,5,104.712
0.8,1,5.401,5.629,5.0,19.287,93.881,93.939,65.3,55.1,30.1,99.4,67.2,87.6,94.70100000000001,87.0,93.7,90.3,93.6,19.179000000000002,5,5,5,104.719
0.85,1,5.308,5.534,5.017,18.906,93.881,94.02199999999999,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.6,20.253,5,5,5,104.713
0.9,1,5.36,5.79,5.006,29.035999999999998,93.946,93.773,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.6,19.033,5,5,5,104.71799999999999
0.95,1,5.342,5.489,5.0,23.012999999999998,94.205,94.187,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.6,20.124000000000002,5,5,5,104.711
1.0,1,5.312,5.753,5.032,24.169,94.172,93.745,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.484,18.936,5,5,5,104.719
1.05,1,5.34,5.501,5.056,27.160999999999998,94.365,94.378,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.42,20.078,5,5,5,104.715
1.1,1,5.312,5.812,5.062,26.659000000000002,94.172,94.515,65.3,55.1,30.1,99.4,67.2,87.6,94.7,87.0,93.7,90.3,93.405,19.125,5,5,5,104.727
1.15,1,5.304,5.534,5.041,26.822,94.14,94.596,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.40100000000001,20.288,5,5,5,104.71700000000001
1.2,1,5.326,5.543,5.079,27.151999999999997,94.237,94.324,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.116,5,5,5,104.71799999999999
1.25,1,5.302,5.505,5.001,27.052,94.461,94.704,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.201,5,5,5,104.712
1.3,1,5.312,5.682,5.002,27.255,94.429,94.65,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.124000000000002,5,5,5,104.713
1.35,1,5.314,5.747,5.169,26.912,94.525,94.758,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.273,5,5,5,104.71
1.4,1,5.365,5.537,5.136,26.875,94.811,94.758,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.256,5,5,5,104.71600000000001
1.45,1,5.374,5.789,5.145,26.883000000000003,94.937,95.134,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.43,5,5,5,104.708
1.5,1,5.314,5.5649999999999995,5.121,26.581999999999997,94.811,95.24,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.115000000000002,5,5,5,104.72
1.55,1,5.304,5.493,5.002,26.618000000000002,94.937,95.293,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.28,5,5,5,104.711
1.6,1,5.312,5.557,5.004,26.74,94.779,95.267,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.320999999999998,5,5,5,104.721
1.65,1,5.301,5.5809999999999995,5.0,26.48,94.937,95.558,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.261,5,5,5,104.70700000000001
1.7,1,5.313,5.543,5.0,26.456,94.906,95.32,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.409,5,5,5,104.714
1.75,1,5.391,5.537,5.0,26.081999999999997,94.779,95.214,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.426,5,5,5,104.70200000000001
1.8,1,5.316,5.529,5.0,26.513,95.219,95.689,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.665999999999997,5,5,5,104.715
1.85,1,5.299,5.61,5.0,26.36,95.063,95.872,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,20.417,5,5,5,104.70700000000001
1.9,1,5.313,5.529,5.0,26.336,95.031,95.925,65.2,55.1,30.0,100.0,67.2,87.6,94.7,87.0,93.7,90.3,93.4,19.627000000000002,5,5,5,104.714
1.95,1,5.299,5.577,5.0,25.715999999999998,95.375,96.003,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.874,93.7,90.3,93.4,20.436,5,5,5,104.715
2.0,1,5.315,5.495,5.034,25.42,95.313,96.081,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.818,93.7,90.3,93.4,19.609,5,5,5,104.712
2.05,1,5.31,5.707,5.0,25.095,95.499,96.081,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.804,93.7,90.3,93.4,20.54,5,5,5,104.712
2.1,1,5.315,5.464,5.249,24.975,95.157,95.95100000000001,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.801,93.7,90.3,93.4,19.657,5,5,5,104.713
2.15,1,5.341,5.7829999999999995,5.127,24.128,95.499,96.365,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.8,93.7,90.3,93.4,20.014000000000003,5,5,5,104.72
2.2,1,5.321,5.556,5.179,24.639,95.807,96.003,65.2,55.1,30.0,100.0,67.2,87.6,94.7,86.8,93.7,90.21300000000001,93.4,19.444000000000003,5,5,5,104.715
2.25,1,5.329,5.734,5.124,23.848,95.653,96.21,65.2,55.1,30.0,100.0,67.2,87.6,94.656,86.8,93.7,90.127,93.4,19.969,5,5,5,104.71799999999999
2.3,1,5.323,5.879,5.189,24.983,95.561,96.003,65.2,55.1,30.0,100.0,67.2,87.6,94.613,86.8,93.7,90.10600000000001,93.4,19.286,5,5,5,104.71700000000001
2.35,1,5.297,5.478,5.121,24.035,95.807,96.184,65.2,55.1,30.0,100.0,67.2,87.6,94.60300000000001,86.8,93.584,90.102,93.4,20.14,5,5,5,104.711
2.4,1,5.32,5.53,5.194,24.33,95.592,95.742,65.2,55.1,30.0,100.0,67.2,87.6,94.601,86.8,93.52,90.1,93.4,19.35,5,5,5,104.72200000000001
2.45,1,5.296,5.862,5.119,43.313,95.313,95.82,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.505,90.1,93.4,20.226,5,5,5,104.71700000000001
2.5,1,5.318,5.526,5.199,70.661,95.313,95.899,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.501,90.1,93.4,19.629,5,5,5,104.715
2.55,1,5.327,5.595,5.118,106.351,95.125,95.689,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.864,5,5,5,104.71
2.6,1,5.324,5.602,5.207,138.819,94.843,95.794,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.292,5,5,5,104.706
2.65,1,5.297,5.517,5.116,162.954,95.406,95.768,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.356,5,5,5,104.698
2.7,1,5.319,5.493,5.214,176.933,95.437,95.663,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.183,5,5,5,104.706
2.75,1,5.295,5.444,5.113,180.899,95.499,95.715,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.329,5,5,5,104.70100000000001
2.8,1,5.321,5.554,5.222,175.669,95.157,95.899,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.407,5,5,5,104.704
2.85,1,5.295,5.442,5.112,156.118,95.25,95.977,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.254,5,5,5,104.696
2.9,1,5.334,5.631,5.228,128.13299999999998,95.499,95.925,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.417,5,5,5,104.706
2.95,1,5.295,5.475,5.11,95.691,95.313,95.794,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.241,5,5,5,104.70200000000001
3.0,1,5.32,5.468,5.238,70.715,95.125,95.768,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.686,5,5,5,104.70200000000001
3.05,1,5.296,5.645,5.108,54.861999999999995,95.437,95.637,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,19.505000000000003,5,5,5,104.698
3.1,14,5.32,5.5969999999999995,5.243,97.18,95.313,95.872,65.2,55.1,30.0,100.0,67.2,87.6,94.6,86.8,93.5,90.1,93.4,20.512,5,5,5,104.712
3.15,14,5.295,5.456,5.106,108.795,94.969,95.846,65.1,55.1,30.0,100.4,67.1,87.6,94.6,86.8,93.5,90.1,93.4,19.0,5,5,5,104.70200000000001
3.2,14,5.326,5.495,5.25,78.564,95.0,95.32,65.1,55.1,30.0,100.4,67.1,87.6,94.6,86.8,93.5,90.1,93.4,20.292,5,5,5,104.706
3.25,14,5.296,5.443,5.103,60.294,95.031,95.134,65.1,55.1,30.0,100.4,67.1,87.6,94.6,86.8,93.5,90.1,93.4,19.177,5,5,5,104.697
3.3,14,5.322,5.538,5.261,40.58,94.811,95.214,65.1,55.1,30.0,100.4,67.1,87.55,94.6,86.8,93.5,90.1,93.4,20.848,5,5,5,104.712
3.35,14,5.296,5.436,5.101,48.324,94.937,95.267,65.1,55.1,30.0,100.4,67.1,87.436,94.6,86.8,93.5,90.1,93.4,18.937,5,5,5,104.70700000000001
3.4,14,5.321,5.661,5.267,54.602,95.25,95.715,65.1,55.1,30.0,100.4,67.1,87.408,94.6,86.8,93.5,90.1,93.4,20.391,5,5,5,104.708
3.45,14,5.296,5.438,5.098,59.202,95.063,95.584,65.1,55.1,30.0,100.4,67.1,87.402,94.6,86.8,93.5,90.1,93.4,19.103,5,5,5,104.705
3.5,14,5.323,5.463,5.2780000000000005,74.634,95.063,95.373,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,20.389000000000003,5,5,5,104.71600000000001
3.55,14,5.348,5.433,5.095,105.90899999999999,95.406,95.742,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,20.167,5,5,5,104.706
3.6,14,5.323,5.465,5.277,131.647,95.188,95.872,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,19.076999999999998,5,5,5,104.713
3.65,14,5.296,5.435,5.091,149.164,95.219,95.82,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,20.122999999999998,5,5,5,104.705
3.7,14,5.371,5.692,5.287,163.06,95.25,95.426,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,19.11,5,5,5,104.70200000000001
3.75,14,5.294,5.464,5.089,171.88099999999997,95.188,95.637,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,19.970999999999997,5,5,5,104.7
3.8,14,5.324,5.462,5.288,178.28599999999997,95.125,95.584,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.4,19.435000000000002,5,5,5,104.70100000000001
3.85,14,5.298,5.462,5.088,179.033,95.157,95.373,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.312,19.765,5,5,5,104.705
3.9,14,5.324,5.602,5.292,177.61900000000003,95.188,95.373,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.227,19.362000000000002,5,5,5,104.705
3.95,14,5.337,5.432,5.087,173.452,95.313,95.742,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.206,20.834000000000003,5,5,5,104.697
4.0,14,5.345,5.5280000000000005,5.3,175.31799999999998,95.282,95.293,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.8,93.5,90.1,93.20100000000001,19.296,5,5,5,104.704
4.05,14,5.293,5.435,5.086,175.225,95.157,95.16,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.71300000000001,93.5,90.1,93.2,20.234,5,5,5,104.70100000000001
4.1,14,5.323,5.5329999999999995,5.305,172.29,95.063,95.267,65.1,55.1,30.0,100.4,67.1,87.4,94.6,86.627,93.5,90.1,93.2,19.634999999999998,5,5,5,104.7
4.15,14,5.294,5.433,5.085,173.495,95.0,95.32,65.1,55.1,30.0,100.4,67.1,87.4,94.513,86.60600000000001,93.5,90.1,93.2,20.131999999999998,5,5,5,104.7
4.17,3,5.291,5.431,5.048,172.73,95.125,95.0,65.1,55.1,30.0,100.4,67.1,87.4,94.46300000000001,86.604,93.5,90.1,93.2,20.36,5,5,5,104.704
4.19,3,5.289,5.455,5.047,171.50900000000001,94.493,94.406,65.1,55.1,30.0,100.4,67.1,87.4,94.436,86.602,93.5,90.1,93.2,20.154000000000003,5,5,5,104.70700000000001
4.21,3,5.293,5.5120000000000005,5.047,156.678,95.094,95.426,65.1,55.1,30.0,100.4,67.1,87.4,94.42,86.601,93.5,90.1,93.2,20.089,5,5,5,104.705
4.23,3,5.292,5.525,5.047,139.429,94.842,95.107,65.1,55.1,30.0,100.4,67.1,87.4,94.411,86.601,93.5,90.1,93.2,20.275,5,5,5,104.704
