SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.294,5.651,5.384,97.60700000000001,91.101,92.238,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.705,812.6,812.6,812.6,15.645,5.0,5.0,5.0,104.696
0.05,1,5.33,5.996,5.509,67.15899999999999,91.416,92.525,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.70100000000001,812.6,812.6,812.6,14.914,5.0,5.0,5.0,104.696
0.1,1,5.294,5.782,5.525,43.41,90.942,92.494,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,15.282,5.0,5.0,5.0,104.697
0.15,1,5.329,5.698,5.498,32.56,91.101,91.98100000000001,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,16.206,5.0,5.0,5.0,104.693
0.2,1,5.293,5.867,5.572,17.837,91.061,91.851,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,17.055,5.0,5.0,5.0,104.697
0.25,1,5.33,5.529,5.578,34.855999999999995,90.942,92.462,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,17.77,5.0,5.0,5.0,104.695
0.3,1,5.296,6.154,5.459,36.853,91.219,92.045,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,18.228,5.0,5.0,5.0,104.693
0.35,1,5.33,5.839,5.546,32.984,91.18,92.013,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,18.454,5.0,5.0,5.0,104.698
0.4,1,5.292,5.63,5.48,41.406,91.101,92.206,59.7,58.7,31.2,95.5,67.5,90.9,96.3,92.7,812.6,812.6,812.6,18.574,5.0,5.0,5.0,104.7
0.45,1,5.332,5.743,5.58,60.457,91.18,92.334,59.7,58.7,31.2,95.5,67.5,90.9,96.163,92.7,812.6,812.6,812.6,19.509,5.0,5.0,5.0,104.695
0.5,1,5.293,5.611,5.671,66.30600000000001,91.612,92.715,59.7,58.7,31.2,95.5,67.5,90.9,96.115,92.7,812.6,812.6,812.6,19.324,5.0,5.0,5.0,104.696
0.55,1,5.329,5.675,5.484,60.153999999999996,91.884,93.154,59.7,58.7,31.2,95.5,67.5,90.9,96.104,92.7,812.6,812.6,812.6,19.575,5.0,5.0,5.0,104.698
0.6,1,5.293,5.708,5.491,57.41,92.07600000000001,93.03,59.7,58.7,31.2,95.5,67.5,90.9,96.101,92.7,812.6,812.6,812.6,19.21,5.0,5.0,5.0,104.697
0.65,1,5.332,5.677,5.574,55.468999999999994,92.305,93.092,59.7,58.7,31.2,95.5,67.5,90.9,96.1,92.7,812.6,812.6,812.6,19.661,5.0,5.0,5.0,104.697
0.7,1,5.294,5.643,5.492,52.93600000000001,92.646,93.403,59.7,58.7,31.2,95.5,67.5,90.9,96.1,92.7,812.6,812.6,812.6,19.549,5.0,5.0,5.0,104.70100000000001
0.75,1,5.333,5.761,5.579,30.381999999999998,93.28,93.863,59.7,58.7,31.2,95.5,67.5,90.9,96.1,92.7,812.6,812.6,812.6,20.049,5.0,5.0,5.0,104.68700000000001
0.8,1,5.293,5.7829999999999995,5.614,15.333,93.316,93.832,59.7,58.7,31.2,95.5,67.5,90.9,96.1,92.7,812.6,812.6,812.6,19.805,5.0,5.0,5.0,104.69200000000001
0.85,1,5.329,5.739,5.587,19.357,92.946,93.80199999999999,59.7,58.7,31.2,95.5,67.5,90.763,96.1,92.7,812.6,812.6,812.6,20.145,5.0,5.0,5.0,104.695
0.9,1,5.294,5.836,5.402,23.838,93.132,94.196,59.7,58.7,31.2,95.5,67.5,90.715,96.1,92.7,812.6,812.6,812.6,20.127000000000002,5.0,5.0,5.0,104.685
0.95,1,5.332,5.837,5.677,32.188,92.834,94.10600000000001,59.7,58.7,31.2,95.5,67.5,90.704,96.1,92.7,812.6,812.6,812.6,20.339,5.0,5.0,5.0,104.677
1.0,1,5.293,5.945,5.48,23.639,93.058,94.376,59.7,58.7,31.2,95.5,67.5,90.70100000000001,96.1,92.7,812.6,812.6,812.6,19.718,5.0,5.0,5.0,104.68299999999999
1.05,1,5.329,5.824,5.507,22.075,93.5,94.46600000000001,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,19.267000000000003,5.0,5.0,5.0,104.67200000000001
1.1,1,5.293,5.622,5.481,25.357,93.39,94.045,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,19.89,5.0,5.0,5.0,104.679
1.15,1,5.33,5.846,5.665,26.704,93.719,94.196,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,18.789,5.0,5.0,5.0,104.68
1.2,1,5.294,5.806,5.489,25.01,93.936,94.316,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,20.17,5.0,5.0,5.0,104.685
1.25,1,5.333,5.913,5.543,24.776,94.223,94.46600000000001,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,19.055,5.0,5.0,5.0,104.68
1.3,1,5.294,5.602,5.476,25.565,93.972,94.971,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,20.314999999999998,5.0,5.0,5.0,104.682
1.35,1,5.333,5.835,5.466,25.713,94.508,94.91199999999999,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,18.954,5.0,5.0,5.0,104.689
1.4,1,5.294,5.627,5.623,24.038,94.402,94.971,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.7,812.6,812.6,812.6,20.272,5.0,5.0,5.0,104.682
1.45,1,5.333,5.76,5.403,26.191,94.437,94.91199999999999,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.631,812.6,812.6,812.6,19.165,5.0,5.0,5.0,104.681
1.5,1,5.292,5.588,5.42,25.721,94.579,95.40899999999999,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.531,812.6,812.6,812.6,20.485,5.0,5.0,5.0,104.68700000000001
1.55,1,5.332,5.775,5.478,25.969,94.825,95.205,59.7,58.7,31.2,95.5,67.5,90.7,96.1,92.507,812.6,812.6,812.6,19.116,5.0,5.0,5.0,104.689
1.6,1,5.292,5.779,5.5,26.416,94.825,95.813,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.502,812.6,812.6,812.6,20.399,5.0,5.0,5.0,104.69200000000001
1.65,1,5.332,5.674,5.452,25.739,94.895,95.727,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.5,812.6,812.6,812.6,19.22,5.0,5.0,5.0,104.68700000000001
1.7,1,5.294,6.037,5.57,25.925,94.755,95.525,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.5,812.6,812.6,812.6,20.253,5.0,5.0,5.0,104.682
1.75,1,5.332,5.5,5.551,26.213,94.825,95.842,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.5,812.6,812.6,812.6,18.903,5.0,5.0,5.0,104.69
1.8,1,5.293,5.6129999999999995,5.568,26.393,95.243,95.69800000000001,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.5,812.6,812.6,812.6,20.095999999999997,5.0,5.0,5.0,104.694
1.85,1,5.333,5.779,5.593,26.506,95.208,96.127,59.8,58.7,31.1,95.6,67.2,90.7,96.1,92.5,812.6,812.6,812.6,19.29,5.0,5.0,5.0,104.691
1.9,1,5.293,5.754,5.397,24.742,95.381,95.67,59.8,58.7,31.1,95.6,67.2,90.7,95.947,92.5,812.6,812.6,812.6,20.487000000000002,5.0,5.0,5.0,104.686
1.95,1,5.332,5.644,5.564,25.369,95.17399999999999,95.785,59.8,58.7,31.1,95.6,67.2,90.7,95.911,92.5,812.6,812.6,812.6,19.406,5.0,5.0,5.0,104.691
2.0,1,5.292,5.88,5.448,24.901,95.381,95.49600000000001,59.8,58.7,31.1,95.6,67.2,90.7,95.903,92.5,812.6,812.6,812.6,20.461,5.0,5.0,5.0,104.697
2.05,1,5.332,6.068,5.5440000000000005,23.859,95.381,95.67,59.8,58.7,31.1,95.6,67.2,90.7,95.90100000000001,92.5,812.6,812.6,812.6,19.158,5.0,5.0,5.0,104.691
2.1,1,5.291,5.6530000000000005,5.413,24.177,95.381,95.785,59.8,58.7,31.1,95.6,67.2,90.7,95.9,92.5,812.6,812.6,812.6,19.189999999999998,5.0,5.0,5.0,104.69
2.15,1,5.333,5.795,5.464,22.98,95.381,95.612,59.8,58.7,31.1,95.6,67.2,90.7,95.9,92.5,812.6,812.6,812.6,19.919,5.0,5.0,5.0,104.686
2.2,1,5.292,5.636,5.484,23.163,95.961,95.69800000000001,59.8,58.7,31.1,95.6,67.2,90.7,95.9,92.5,812.6,812.6,812.6,19.215,5.0,5.0,5.0,104.696
2.25,1,5.33,5.75,5.416,23.15,95.86,95.40899999999999,59.8,58.7,31.1,95.6,67.2,90.7,95.9,92.5,812.6,812.6,812.6,20.091,5.0,5.0,5.0,104.686
2.3,1,5.296,5.63,5.45,23.474,95.484,95.467,59.8,58.7,31.1,95.6,67.2,90.7,95.9,92.5,812.6,812.6,812.6,19.256999999999998,5.0,5.0,5.0,104.68799999999999
