SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.758,6.962,5.438,99.678,92.417,92.266,65.2,55.1,30.9,100.6,67.5,87.8,95.1,87.3,93.8,90.4,93.5,16.453,5,5,5,104.70100000000001
0.05,1,5.643,6.946,5.4879999999999995,68.80799999999999,92.553,92.236,65.2,55.1,30.9,100.6,67.5,87.8,95.1,87.3,93.8,90.4,93.5,16.27,5,5,5,104.698
0.1,1,5.868,6.538,5.723,46.06399999999999,92.109,91.914,65.2,55.1,30.9,100.6,67.5,87.8,95.1,87.3,93.8,90.4,93.5,17.847,5,5,5,104.70299999999999
0.15,1,5.627,6.378,5.588,32.128,92.109,91.767,65.2,55.1,30.9,100.6,67.5,87.8,94.947,87.3,93.8,90.4,93.5,17.756,5,5,5,104.70200000000001
0.2,1,5.82,6.803,5.442,16.921,92.485,92.061,65.2,55.1,30.9,100.6,67.5,87.8,94.911,87.3,93.8,90.4,93.5,18.908,5,5,5,104.699
0.25,1,5.593,7.023,5.538,31.671999999999997,92.655,92.09100000000001,65.2,55.1,30.9,100.6,67.5,87.8,94.903,87.3,93.8,90.4,93.5,18.497,5,5,5,104.697
0.3,1,5.74,6.611,5.6,38.005,92.553,92.178,65.2,55.1,30.9,100.6,67.5,87.8,94.90100000000001,87.3,93.8,90.4,93.5,19.557000000000002,5,5,5,104.694
0.35,1,5.768,6.673,5.619,33.881,92.79,92.613,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.3,93.8,90.4,93.5,18.826999999999998,5,5,5,104.693
0.4,1,6.077,6.931,5.492,45.436,92.587,92.555,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.163,93.8,90.4,93.5,19.706,5,5,5,104.698
0.45,1,5.485,6.787,5.712,63.02,92.991,92.757,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.115,93.8,90.4,93.5,18.91,5,5,5,104.70200000000001
0.5,1,5.671,6.445,5.373,64.964,92.991,93.013,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.104,93.8,90.4,93.5,20.016,5,5,5,104.706
0.55,1,5.759,5.889,5.094,59.791000000000004,93.191,93.24,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.101,93.8,90.4,93.5,18.911,5,5,5,104.699
0.6,1,5.864,6.948,5.284,57.126999999999995,93.48899999999999,93.437,65.2,55.1,30.9,100.6,67.5,87.8,94.9,87.1,93.8,90.4,93.5,20.03,5,5,5,104.70100000000001
0.65,1,5.55,6.292,5.094,48.516999999999996,93.456,93.155,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.042,5,5,5,104.697
0.7,1,5.769,6.7509999999999994,5.272,27.432,93.78399999999999,93.465,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,20.369999999999997,5,5,5,104.70700000000001
0.75,1,5.534,6.764,5.095,13.341000000000001,93.979,93.661,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.088,5,5,5,104.694
0.8,1,5.5920000000000005,6.449,5.272,19.805999999999997,93.84899999999999,93.939,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.875,5,5,5,104.698
0.85,1,5.419,6.349,5.097,19.918,93.914,93.717,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.019,5,5,5,104.698
0.9,1,5.537,6.311,5.439,30.465999999999998,93.882,93.96600000000001,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.954,5,5,5,104.696
0.95,1,5.44,6.067,5.346,21.662,93.979,93.911,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,19.213,5,5,5,104.693
1.0,1,5.681,6.387,5.346,22.721,94.366,94.02199999999999,65.1,55.1,30.9,100.4,67.6,87.8,94.9,87.1,93.8,90.4,93.5,20.155,5,5,5,104.7
1.05,1,5.689,5.96,5.286,27.285,94.398,94.214,65.1,55.1,30.9,100.4,67.6,87.684,94.9,87.1,93.8,90.4,93.5,19.46,5,5,5,104.696
1.1,1,5.543,6.2940000000000005,5.43,26.410999999999998,94.012,94.405,65.1,55.1,30.9,100.4,67.6,87.62,94.9,87.1,93.655,90.4,93.5,20.253,5,5,5,104.7
1.15,1,5.461,6.427,5.545,26.59,93.979,94.214,65.1,55.1,30.9,100.4,67.6,87.605,94.9,87.1,93.613,90.4,93.5,19.518,5,5,5,104.691
1.2,1,5.459,5.951,5.514,26.799,94.30199999999999,94.26899999999999,65.1,55.1,30.9,100.4,67.6,87.601,94.9,87.1,93.60300000000001,90.4,93.5,20.41,5,5,5,104.693
1.25,1,5.493,5.864,5.12,27.155,94.334,94.214,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.601,90.4,93.5,19.53,5,5,5,104.68799999999999
1.3,1,5.649,6.446,5.388,26.730999999999998,94.366,94.514,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.6,90.4,93.5,20.234,5,5,5,104.698
1.35,1,5.689,6.53,5.108,26.641,94.557,94.785,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.6,90.4,93.5,19.458,5,5,5,104.691
1.4,1,5.701,5.987,5.263,26.844,94.71600000000001,94.623,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.6,90.4,93.5,20.127000000000002,5,5,5,104.696
1.45,1,5.729,6.341,5.1,26.916,94.62100000000001,94.812,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.6,90.274,93.5,19.45,5,5,5,104.689
1.5,1,5.418,6.2,5.256,27.198,94.71600000000001,95.107,65.1,55.1,30.9,100.4,67.6,87.6,94.9,87.1,93.6,90.218,93.5,20.198,5,5,5,104.697
1.55,1,5.734,6.0009999999999994,5.1,26.875999999999998,94.906,94.785,65.1,55.1,30.9,100.4,67.6,87.6,94.78399999999999,87.1,93.6,90.204,93.5,19.437,5,5,5,104.68799999999999
1.6,1,5.5329999999999995,6.188,5.253,26.795,94.685,95.16,65.1,55.1,30.9,100.4,67.6,87.6,94.72,87.1,93.6,90.20100000000001,93.5,20.465,5,5,5,104.693
1.65,1,5.59,6.09,5.101,26.340999999999998,94.811,95.107,65.1,55.1,30.9,100.4,67.6,87.6,94.705,87.1,93.6,90.2,93.5,19.518,5,5,5,104.686
1.7,1,5.39,5.974,5.252,25.379,94.811,95.0,65.1,55.1,30.9,100.4,67.6,87.6,94.70100000000001,87.1,93.6,90.2,93.347,20.523,5,5,5,104.694
1.75,1,5.498,6.058,5.101,25.215,95.157,95.027,65.1,55.1,30.9,100.4,67.6,87.6,94.7,87.1,93.6,90.2,93.311,19.61,5,5,5,104.686
1.8,1,5.449,6.171,5.252,25.494,94.906,95.532,65.1,55.1,30.9,100.4,67.6,87.6,94.7,87.1,93.6,90.2,93.303,20.371,5,5,5,104.69
1.85,1,5.467,6.425,5.102,24.873,95.312,95.768,65.1,55.1,30.9,100.4,67.6,87.6,94.7,87.1,93.6,90.2,93.301,19.741,5,5,5,104.70200000000001
1.9,1,5.799,6.231,5.227,25.428,95.375,95.532,65.1,55.1,30.9,100.4,67.6,87.6,94.7,87.1,93.6,90.2,93.3,20.179000000000002,5,5,5,104.7
1.95,1,5.817,6.122,5.106,25.365,95.157,95.611,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.998,93.6,90.2,93.3,19.392000000000003,5,5,5,104.699
2.0,1,5.46,6.05,5.543,25.349,95.344,95.558,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.923,93.6,90.2,93.3,19.078,5,5,5,104.697
2.05,1,5.514,6.061,5.102,24.401,95.219,96.055,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.906,93.6,90.2,93.3,20.092,5,5,5,104.691
2.1,1,5.7490000000000006,6.107,5.248,25.451,95.468,96.003,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.90100000000001,93.6,90.2,93.3,19.139000000000003,5,5,5,104.694
2.15,1,5.659,6.74,5.105,24.565,95.25,96.236,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.32,5,5,5,104.696
2.2,1,5.705,6.003,5.563,24.72,95.59100000000001,96.133,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.348,5,5,5,104.699
2.25,1,5.599,7.009,5.104,24.51,95.468,96.185,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.301,5,5,5,104.691
2.3,1,5.726,6.612,5.242,24.918,95.406,96.003,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.180999999999997,5,5,5,104.69200000000001
2.35,1,5.5280000000000005,6.717,5.112,24.272000000000002,95.312,95.768,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.252000000000002,5,5,5,104.693
2.4,1,5.698,6.181,5.523,24.623,95.157,95.505,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.207,5,5,5,104.699
2.45,1,5.584,6.572,5.274,44.059,95.375,95.768,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.535,5,5,5,104.7
2.5,1,5.834,6.705,5.32,71.565,95.125,95.611,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.598,5,5,5,104.696
2.55,1,5.791,6.183,5.105,106.09299999999999,95.25,95.346,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.403,5,5,5,104.693
2.6,1,5.902,6.314,5.238,137.869,95.281,95.768,65.1,55.1,30.9,100.4,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.185000000000002,5,5,5,104.704
2.65,1,5.589,6.496,5.108,162.846,95.125,95.24,65.0,55.0,30.9,100.3,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.564,5,5,5,104.69
2.7,1,5.7620000000000005,6.487,5.235,176.653,95.498,95.637,65.0,55.0,30.9,100.3,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.262,5,5,5,104.70100000000001
2.75,1,5.53,6.333,5.11,179.752,95.468,95.768,65.0,55.0,30.9,100.3,67.6,87.6,94.7,86.9,93.6,90.2,93.3,20.481,5,5,5,104.69200000000001
2.8,1,5.672,6.5,5.238,174.22299999999998,95.219,95.479,65.0,55.0,30.9,100.3,67.6,87.6,94.7,86.9,93.6,90.2,93.3,19.536,5,5,5,104.697
