SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1.0,5.493,6.099,5.41,92.34100000000001,92.234,92.157,64.9,54.9,29.9,100.0,68.4,90.3,96.6,89.7,93.9,90.9,93.9,17.832,5,5,5,104.572
0.05,1.0,5.425,5.92,5.381,63.345,92.60300000000001,91.905,64.9,54.9,29.9,100.0,68.4,90.3,96.6,89.7,93.9,90.9,93.9,19.369999999999997,5,5,5,104.574
0.1,1.0,5.452,5.739,5.18,44.032,91.898,91.074,64.9,54.9,29.9,100.0,68.4,90.3,96.6,89.7,93.9,90.9,93.9,18.203,5,5,5,104.571
0.15,1.0,5.364,6.096,5.141,31.539,92.196,91.171,64.9,54.9,29.9,100.0,68.4,90.3,96.6,89.7,93.9,90.9,93.9,19.183,5,5,5,104.57600000000001
0.2,1.0,5.413,5.6690000000000005,5.277,16.813,92.566,91.46,64.9,54.9,29.9,100.0,68.4,90.3,96.46300000000001,89.7,93.9,90.9,93.9,19.074,5,5,5,104.572
0.25,1.0,5.428,6.1579999999999995,5.31,32.661,92.308,91.747,64.9,54.9,29.9,100.0,68.4,90.3,96.415,89.7,93.9,90.9,93.9,18.82,5,5,5,104.57600000000001
0.3,1.0,5.357,5.755,5.476,36.84,92.271,91.842,64.9,54.9,29.9,100.0,68.4,90.3,96.404,89.7,93.9,90.9,93.9,19.52,5,5,5,104.573
0.35,1.0,5.37,5.798,5.205,33.419,92.566,92.219,64.9,54.9,29.9,100.0,68.4,90.3,96.40100000000001,89.7,93.9,90.9,93.9,18.713,5,5,5,104.57600000000001
0.4,1.0,5.389,5.818,5.405,36.483000000000004,92.676,91.874,64.9,54.9,29.9,100.0,68.4,90.3,96.4,89.7,93.9,90.9,93.9,19.817999999999998,5,5,5,104.565
0.45,1.0,5.473,6.015,5.269,60.788000000000004,92.931,92.344,64.9,54.9,29.9,100.0,68.4,90.3,96.4,89.7,93.9,90.9,93.9,18.667,5,5,5,104.556
0.5,1.0,5.452,5.955,5.425,67.281,92.967,92.83800000000001,64.9,54.9,29.9,100.0,68.4,90.3,96.4,89.7,93.9,90.9,93.9,19.738,5,5,5,104.546
