SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.299,5.476,5.007,99.124,93.126,92.243,65.0,54.9,30.1,99.1,68.2,88.0,96.0,87.7,95.0,91.7,94.7,14.899,5,5,5,104.427
0.05,1,5.311,5.587,5.002,69.493,93.095,92.023,65.0,54.9,30.1,99.1,68.2,88.0,96.0,87.7,95.0,91.7,94.7,16.41,5,5,5,104.432
0.1,1,5.344,5.468,5.023,44.803000000000004,92.938,91.80199999999999,65.0,54.9,30.1,99.1,68.2,88.0,96.0,87.7,95.0,91.7,94.7,16.607999999999997,5,5,5,104.425
0.15,1,5.372,5.481,5.0,33.054,92.40100000000001,91.242,65.0,54.9,30.1,99.1,68.2,88.0,95.884,87.7,95.0,91.7,94.7,17.89,5,5,5,104.431
0.2,1,5.303,5.437,5.019,18.137,92.718,91.774,65.0,54.9,30.1,99.1,68.2,88.0,95.82,87.7,95.0,91.7,94.7,18.352,5,5,5,104.426
0.25,1,5.401,5.451,5.005,35.581999999999994,93.063,92.078,65.0,54.9,30.1,99.1,68.2,88.0,95.805,87.547,95.0,91.7,94.7,18.204,5,5,5,104.431
0.3,1,5.299,5.583,5.017,34.461,92.97,91.968,65.0,54.9,30.1,99.1,68.2,88.0,95.801,87.51100000000001,95.0,91.7,94.7,18.942,5,5,5,104.429
0.35,1,5.356,5.457,5.036,33.573,92.938,92.161,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.503,95.0,91.7,94.7,18.59,5,5,5,104.435
0.4,1,5.301,5.5760000000000005,5.0,50.566,93.188,92.243,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.501,95.0,91.7,94.7,19.725,5,5,5,104.428
0.45,1,5.31,5.562,5.033,61.56100000000001,93.312,92.759,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,18.833,5,5,5,104.43299999999999
0.5,1,5.385,5.439,5.166,64.745,93.742,92.786,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.86,5,5,5,104.431
0.55,1,5.31,5.515,5.125,60.513000000000005,93.86399999999999,92.97399999999999,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,18.797,5,5,5,104.432
0.6,1,5.296,5.439,5.152,57.504,93.834,93.081,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.932000000000002,5,5,5,104.428
0.65,1,5.332,5.625,5.077,51.57899999999999,93.895,93.24,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,18.897,5,5,5,104.43299999999999
0.7,1,5.296,5.44,5.009,28.758000000000003,94.046,93.24,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,20.125,5,5,5,104.431
0.75,1,5.309,5.448,5.057,14.905,94.556,93.741,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,18.884999999999998,5,5,5,104.43700000000001
0.8,1,5.382,5.438,5.0,20.674,94.675,94.002,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.93,5,5,5,104.432
0.85,1,5.311,5.461,5.004,29.559,94.467,93.846,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,18.979,5,5,5,104.428
0.9,1,5.308,5.462,5.151,29.78,94.556,93.505,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.89,5,5,5,104.428
0.95,1,5.311,5.502,5.003,25.448,94.497,94.08,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.319000000000003,5,5,5,104.432
1.0,1,5.301,5.523,5.159,25.168,94.91199999999999,94.054,65.0,54.9,30.1,99.1,68.2,88.0,95.8,87.5,95.0,91.7,94.7,19.402,5,5,5,104.429
1.05,1,5.31,5.447,5.123,27.455,94.646,94.33800000000001,65.0,54.9,30.1,99.1,68.2,87.863,95.8,87.5,95.0,91.7,94.7,20.326,5,5,5,104.43299999999999
1.1,1,5.375,5.507,5.152,26.686,95.08800000000001,94.209,64.9,54.9,30.0,98.9,68.3,87.815,95.8,87.5,95.0,91.7,94.7,19.549,5,5,5,104.42399999999999
1.15,1,5.352,5.628,5.143,27.021,94.735,94.028,64.9,54.9,30.0,98.9,68.3,87.804,95.8,87.5,95.0,91.7,94.7,20.164,5,5,5,104.436
1.2,1,5.325,5.44,5.149,26.975,94.764,94.286,64.9,54.9,30.0,98.9,68.3,87.801,95.8,87.5,95.0,91.7,94.7,19.407,5,5,5,104.428
1.25,1,5.319,5.465,5.126,27.334,94.735,94.645,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.975,91.7,94.7,19.854,5,5,5,104.434
1.3,1,5.335,5.515,5.153,27.713,95.059,94.696,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.842,91.7,94.7,19.136,5,5,5,104.429
1.35,1,5.31,5.455,5.118,28.000999999999998,95.029,94.594,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.81,91.7,94.7,19.642000000000003,5,5,5,104.43700000000001
1.4,1,5.309,5.501,5.154,27.668000000000003,95.029,94.645,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.80199999999999,91.7,94.7,19.105,5,5,5,104.427
1.45,1,5.314,5.452,5.117,27.624000000000002,95.176,94.92399999999999,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.801,91.7,94.7,19.884,5,5,5,104.431
1.5,1,5.298,5.445,5.154,27.233,94.882,94.594,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.8,91.7,94.7,19.238,5,5,5,104.428
1.55,1,5.31,5.45,5.112,27.429000000000002,94.705,94.975,64.9,54.9,30.0,98.9,68.3,87.8,95.8,87.5,94.8,91.7,94.7,20.222,5,5,5,104.436
1.6,1,5.304,5.447,5.154,26.929000000000002,94.85300000000001,95.07600000000001,64.9,54.9,30.0,98.9,68.3,87.8,95.655,87.5,94.8,91.7,94.7,19.247999999999998,5,5,5,104.425
1.65,1,5.308,5.472,5.111,27.445999999999998,95.234,94.747,64.9,54.9,30.0,98.9,68.3,87.8,95.613,87.5,94.8,91.7,94.642,20.685000000000002,5,5,5,104.43700000000001
