SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1.0,5.949,5.668,5.205,98.31299999999999,92.41199999999999,92.055,64.7,54.9,30.9,100.7,67.1,87.4,94.604,87.0,94.0,90.6,93.7,18.262,5,5,5,104.68
0.05,1.0,5.756,5.6579999999999995,5.389,68.881,92.204,91.72800000000001,64.7,54.9,30.9,100.7,67.1,87.4,94.601,87.0,94.0,90.6,93.7,17.584000000000003,5,5,5,104.676
0.1,1.0,5.821,5.628,5.449,43.67,91.854,91.39699999999999,64.7,54.9,30.9,100.7,67.1,87.4,94.6,87.0,94.0,90.6,93.7,18.625,5,5,5,104.684
0.15,1.0,5.92,5.649,5.326,33.406,91.92399999999999,91.184,64.7,54.9,30.9,100.7,67.1,87.4,94.6,87.0,94.0,90.6,93.7,18.305999999999997,5,5,5,104.678
0.2,1.0,5.638,5.497,5.491,19.295,92.274,91.366,64.7,54.9,30.9,100.7,67.1,87.4,94.6,87.0,94.0,90.6,93.7,18.064999999999998,5,5,5,104.68
0.25,1.0,5.716,5.507,5.53,35.586,92.48100000000001,91.877,64.7,54.9,30.9,100.7,67.1,87.4,94.6,86.898,94.0,90.6,93.7,19.098,5,5,5,104.68
0.3,1.0,5.482,5.5,5.311,35.288,92.169,91.638,64.7,54.9,30.9,100.7,67.1,87.4,94.6,86.82300000000001,93.847,90.6,93.7,18.619,5,5,5,104.681
0.35,1.0,5.862,5.477,5.294,31.956999999999997,92.48100000000001,91.937,64.7,54.9,30.9,100.7,67.1,87.4,94.6,86.806,93.811,90.6,93.7,18.444000000000003,5,5,5,104.677
0.4,1.0,5.663,5.542,5.332,47.0,92.791,92.055,64.7,54.9,30.9,100.7,67.1,87.4,94.6,86.801,93.803,90.6,93.7,19.439999999999998,5,5,5,104.681
0.45,1.0,5.489,5.515,5.303,61.086000000000006,92.756,92.438,64.7,54.9,30.9,100.7,67.1,87.4,94.6,86.8,93.801,90.6,93.7,18.58,5,5,5,104.675
