SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,9.403,5.895,5.003,98.87100000000001,92.872,91.952,64.9,54.9,30.6,99.1,69.7,90.3,98.2,89.8,95.0,91.9,95.0,13.782,5,5,5,104.579
0.05,1,9.044,5.857,5.132,69.21600000000001,93.126,92.314,64.9,54.9,30.6,99.1,69.7,90.3,98.2,89.8,95.0,91.9,95.0,14.865,5,5,5,104.57700000000001
0.1,1,8.873000000000001,5.858,5.1,45.92,92.422,91.444,64.9,54.9,30.6,99.1,69.7,90.3,98.2,89.8,95.0,91.9,95.0,14.008,5,5,5,104.575
0.15,1,9.379,5.707,5.147,32.039,92.51899999999999,91.671,64.8,54.9,30.6,99.1,69.9,90.3,98.2,89.8,94.975,91.9,95.0,15.356,5,5,5,104.579
0.2,1,9.156,6.393,5.031,17.795,92.904,92.203,64.8,54.9,30.6,99.1,69.9,90.3,98.2,89.8,94.842,91.9,94.884,16.601,5,5,5,104.58
0.25,1,9.29,5.891,5.07,26.439,92.744,92.203,64.8,54.9,30.6,99.1,69.9,90.3,98.2,89.8,94.81,91.9,94.82,17.243000000000002,5,5,5,104.581
0.3,1,9.370000000000001,5.968,5.0,32.44199999999999,92.712,91.92399999999999,64.8,54.9,30.6,99.1,69.9,90.3,98.2,89.8,94.80199999999999,91.9,94.805,17.703,5,5,5,104.585
0.35,1,9.236,6.101,5.082,39.713,92.872,92.12,64.8,54.9,30.6,99.1,69.9,90.3,98.2,89.8,94.801,91.9,94.801,18.254,5,5,5,104.586
0.4,1,9.114,6.094,5.034,50.031000000000006,92.904,92.314,64.8,54.9,30.6,99.1,69.9,90.3,98.098,89.8,94.8,91.9,94.8,18.163,5,5,5,104.581
0.45,1,9.572,5.886,5.0,63.291000000000004,93.252,92.563,64.8,54.9,30.6,99.1,69.9,90.3,98.023,89.8,94.8,91.9,94.8,19.125,5,5,5,104.57799999999999
0.5,1,9.16,5.965,5.0,66.35300000000001,93.221,92.809,64.8,54.9,30.6,99.1,69.9,90.3,98.006,89.8,94.8,91.9,94.8,18.401,5,5,5,104.581
0.55,1,9.074,5.808,5.063,61.266000000000005,93.566,92.972,64.8,54.9,30.6,99.1,69.9,90.3,98.001,89.8,94.8,91.9,94.8,19.526,5,5,5,104.584
0.6,1,9.048,6.3469999999999995,5.189,59.303999999999995,93.846,93.564,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.8,94.8,91.9,94.8,18.78,5,5,5,104.586
0.65,1,8.872,6.002,5.06,56.695,93.877,93.404,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.8,94.8,91.9,94.8,19.804000000000002,5,5,5,104.581
0.7,1,8.915,5.795,5.195,31.660999999999998,94.0,93.296,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.8,94.8,91.9,94.8,18.958,5,5,5,104.579
0.75,1,9.001999999999999,5.885,5.058,16.612000000000002,94.245,93.64399999999999,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.8,94.8,91.9,94.8,19.939,5,5,5,104.57799999999999
0.8,1,8.987,5.78,5.195,27.249000000000002,94.337,93.988,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.72399999999999,94.8,91.9,94.8,19.157,5,5,5,104.57799999999999
0.85,1,8.992,5.812,5.053,28.923000000000002,94.0,93.803,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.706,94.8,91.9,94.8,20.171,5,5,5,104.579
0.9,1,8.904,5.913,5.061,31.685,94.398,94.041,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.70100000000001,94.8,91.9,94.8,19.130000000000003,5,5,5,104.57799999999999
0.95,1,8.795,5.894,5.003,26.119,94.092,94.093,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,20.525,5,5,5,104.58200000000001
1.0,1,8.870000000000001,5.912,5.203,26.021,94.48899999999999,94.172,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.314,5,5,5,104.574
1.05,1,9.189,5.652,5.036,27.861,94.458,94.251,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,20.227,5,5,5,104.583
1.1,1,9.163,5.938,5.117,26.646,94.458,94.355,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.609,5,5,5,104.574
1.15,1,9.024000000000001,5.8149999999999995,5.042,27.031999999999996,94.51899999999999,94.563,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.572000000000003,5,5,5,104.571
1.2,1,9.216999999999999,5.676,5.21,27.03,94.54899999999999,94.53699999999999,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.984,5,5,5,104.57799999999999
1.25,1,9.117,6.09,5.039,27.546,94.82,94.589,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.366,5,5,5,104.57600000000001
1.3,1,9.323,5.734,5.214,28.021,95.0,94.666,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.767000000000003,5,5,5,104.581
1.35,1,8.869,5.757,5.038,27.976,94.91,94.97399999999999,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.054000000000002,5,5,5,104.575
1.4,1,8.733,5.765,5.216,27.694000000000003,94.82,95.178,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.769,5,5,5,104.579
1.45,1,8.696,5.684,5.037,27.308000000000003,95.03,95.178,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.173000000000002,5,5,5,104.59
1.5,1,8.7,5.844,5.221,27.151999999999997,94.94,95.077,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.540999999999997,5,5,5,104.586
1.55,1,8.908,5.872,5.032,27.066999999999997,95.0,95.305,64.8,54.9,30.6,99.1,69.9,90.3,98.0,89.7,94.8,91.9,94.8,19.302,5,5,5,104.579
