SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.301,5.44,5.011,98.43,90.458,91.538,59.8,54.9,30.0,95.9,67.1,90.2,96.20100000000001,91.5,97.9,98.0,100.3,20.128,5.0,5.0,5.0,104.695
0.05,1,5.308,5.45,5.0,68.916,90.633,91.71,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,98.0,100.3,19.161,5.0,5.0,5.0,104.69200000000001
0.1,1,5.299,5.441,5.118,45.227,90.598,91.45100000000001,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,98.0,100.3,19.817,5.0,5.0,5.0,104.695
0.15,1,5.308,5.451,5.001,31.291,90.667,91.365,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,98.0,100.3,19.055,5.0,5.0,5.0,104.689
0.2,1,5.3,5.439,5.04,16.475,90.737,91.278,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.898,100.3,20.237000000000002,5.0,5.0,5.0,104.698
0.25,1,5.315,5.451,5.017,34.682,90.493,91.39399999999999,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.823,100.198,19.185000000000002,5.0,5.0,5.0,104.693
0.3,1,5.355,5.442,5.031,36.109,90.528,91.48,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.806,100.12299999999999,20.232999999999997,5.0,5.0,5.0,104.697
0.35,1,5.332,5.449,5.001,34.409000000000006,90.528,91.45100000000001,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.801,100.10600000000001,19.360999999999997,5.0,5.0,5.0,104.69
0.4,1,5.437,5.441,5.007,50.961000000000006,90.702,91.567,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.101,20.124000000000002,5.0,5.0,5.0,104.694
0.45,1,5.358,5.449,5.058,61.748999999999995,90.771,91.595,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,19.064,5.0,5.0,5.0,104.691
0.5,1,5.299,5.439,5.075,64.877,91.183,92.023,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,20.089,5.0,5.0,5.0,104.695
0.55,1,5.307,5.45,5.102,60.283,91.59,92.192,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,19.102,5.0,5.0,5.0,104.693
0.6,1,5.348,5.439,5.039,58.178000000000004,91.48899999999999,92.64,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,20.134999999999998,5.0,5.0,5.0,104.699
0.65,1,5.305,5.449,5.071,56.559,91.958,92.779,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,19.256,5.0,5.0,5.0,104.691
0.7,1,5.301,5.439,5.093,52.943000000000005,92.486,92.972,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,20.18,5.0,5.0,5.0,104.694
0.75,1,5.356,5.451,5.048,29.926,92.51899999999999,92.889,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,19.317,5.0,5.0,5.0,104.691
0.8,1,5.365,5.439,5.037,14.367,92.714,93.027,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.5,97.9,97.8,100.1,20.276,5.0,5.0,5.0,104.70299999999999
0.85,1,5.309,5.448,5.092,20.145,92.812,93.355,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.374,97.9,97.8,100.1,19.205,5.0,5.0,5.0,104.686
0.9,1,5.302,5.443,5.056,21.609,92.844,93.46300000000001,59.8,54.9,30.0,95.9,67.1,90.2,96.2,91.318,97.9,97.8,100.1,20.129,5.0,5.0,5.0,104.696
