SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,6.199,6.159,5.733,98.081,92.67399999999999,90.454,59.7,58.5,30.9,100.4,67.5,91.3,86.408,84.2,91.6,90.3,94.5,19.985999999999997,5.0,5.0,5.0,104.708
0.05,1,6.2509999999999994,6.042,5.542,68.49199999999999,93.021,90.615,59.7,58.5,30.9,100.4,67.5,91.3,86.402,84.2,91.6,90.3,94.5,19.534,5.0,5.0,5.0,104.709
0.1,1,5.888,5.833,5.804,45.997,92.99,90.39,59.7,58.5,30.9,100.4,67.5,91.3,86.4,84.2,91.6,90.3,94.5,19.923000000000002,5.0,5.0,5.0,104.72200000000001
0.15,1,5.938,6.227,5.55,32.595,92.611,90.22800000000001,59.7,58.5,30.9,100.4,67.5,91.3,86.4,84.2,91.6,90.3,94.5,19.298000000000002,5.0,5.0,5.0,104.71
0.2,1,6.197,6.402,5.618,18.239,92.801,90.358,59.7,58.5,30.9,100.4,67.5,91.3,86.4,84.15,91.6,90.3,94.5,20.002000000000002,5.0,5.0,5.0,104.708
0.25,1,6.2379999999999995,6.187,5.617,32.765,92.387,90.164,59.7,58.5,30.9,100.4,67.5,91.14699999999999,86.4,84.036,91.6,90.3,94.5,19.256999999999998,5.0,5.0,5.0,104.711
0.3,1,5.862,6.273,5.572,36.931,92.76899999999999,90.32600000000001,59.7,58.5,30.9,100.4,67.5,91.111,86.4,84.008,91.6,90.3,94.5,19.948,5.0,5.0,5.0,104.713
0.35,1,6.03,6.056,5.677,34.888000000000005,92.483,90.583,59.7,58.5,30.9,100.4,67.5,91.10300000000001,86.4,84.002,91.6,90.3,94.5,19.307000000000002,5.0,5.0,5.0,104.711
0.4,1,6.292,6.102,5.664,50.11,92.738,90.551,59.7,58.5,30.9,100.4,67.5,91.101,86.4,84.0,91.6,90.3,94.5,20.067999999999998,5.0,5.0,5.0,104.708
0.45,1,5.917,6.041,5.5760000000000005,61.129,92.92699999999999,90.51899999999999,59.7,58.5,30.9,100.4,67.5,91.1,86.4,84.0,91.6,90.3,94.5,19.354,5.0,5.0,5.0,104.709
0.5,1,6.463,5.868,5.61,65.249,92.99,91.028,59.7,58.5,30.9,100.4,67.5,91.1,86.4,84.0,91.6,90.3,94.5,20.148,5.0,5.0,5.0,104.715
0.55,1,6.162,6.086,5.433,60.102,92.99,91.405,59.7,58.5,30.9,100.4,67.5,91.1,86.4,84.0,91.6,90.3,94.5,19.332,5.0,5.0,5.0,104.714
0.6,1,6.064,5.826,5.779,57.835,93.303,91.93,59.7,58.5,30.9,100.4,67.5,91.1,86.4,84.0,91.6,90.3,94.5,20.195999999999998,5.0,5.0,5.0,104.72
0.65,1,6.166,5.782,5.571,56.253,93.52,92.296,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.368000000000002,5.0,5.0,5.0,104.708
0.7,1,6.24,6.325,5.563,54.223,93.551,92.568,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.064999999999998,5.0,5.0,5.0,104.706
0.75,1,6.553,6.048,5.604,30.853,93.919,93.134,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.131999999999998,5.0,5.0,5.0,104.712
0.8,1,6.2490000000000006,6.505,5.563,16.569000000000003,93.766,93.134,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.116,5.0,5.0,5.0,104.70100000000001
0.85,1,6.213,6.3469999999999995,5.91,22.484,94.102,93.075,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.187,5.0,5.0,5.0,104.706
0.9,1,6.306,6.035,5.65,21.201,94.01100000000001,93.311,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.285,5.0,5.0,5.0,104.708
0.95,1,6.173,6.811,5.605,32.288,94.223,93.193,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.305999999999997,5.0,5.0,5.0,104.706
1.0,1,5.957,5.969,5.6690000000000005,23.94,94.041,93.252,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.411,5.0,5.0,5.0,104.712
1.05,1,6.086,6.174,5.723,29.383000000000003,94.102,93.37,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.412,5.0,5.0,5.0,104.706
1.1,1,5.894,6.357,5.641,30.353,94.374,93.487,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.357999999999997,5.0,5.0,5.0,104.714
1.15,1,6.165,5.727,5.604,28.016,94.253,93.574,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.29,5.0,5.0,5.0,104.706
1.2,1,5.889,5.939,5.396,29.618000000000002,94.464,93.865,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.091,5.0,5.0,5.0,104.704
1.25,1,5.562,6.076,5.642,29.423000000000002,94.494,93.836,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.254,5.0,5.0,5.0,104.70700000000001
1.3,1,6.133,5.997,5.585,29.162,94.61399999999999,94.266,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.173000000000002,5.0,5.0,5.0,104.705
1.35,1,5.8629999999999995,5.992,5.54,28.864,94.61399999999999,94.266,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,20.142000000000003,5.0,5.0,5.0,104.70100000000001
1.4,1,5.941,5.875,5.601,28.805999999999997,94.882,94.38,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.6,90.3,94.5,19.174,5.0,5.0,5.0,104.705
1.45,1,5.915,5.882,5.6899999999999995,27.807,94.793,94.635,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.513,90.3,94.5,20.154000000000003,5.0,5.0,5.0,104.70100000000001
1.5,1,6.037,5.801,5.66,27.787,95.0,94.804,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.42699999999999,90.3,94.5,19.195,5.0,5.0,5.0,104.705
1.55,1,6.308,6.178,5.567,27.514,94.733,94.888,59.7,58.5,31.0,100.2,67.4,91.1,86.4,84.0,91.406,90.3,94.5,20.293,5.0,5.0,5.0,104.704
