SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1.0,5.7379999999999995,6.122,5.298,86.836,93.166,91.796,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,13.748,5,5,5,104.458
0.05,1.0,5.947,5.659,5.376,60.595,93.594,92.033,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,13.638,5,5,5,104.447
0.1,1.0,5.694,5.916,5.42,39.113,93.1,91.915,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.567,5,5,5,104.454
0.15,1.0,5.5649999999999995,6.165,5.594,29.395,92.967,91.346,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,13.981,5,5,5,104.449
0.2,1.0,5.557,6.375,5.374,15.89,93.1,91.82600000000001,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.387,5,5,5,104.459
0.25,1.0,5.6899999999999995,6.1240000000000006,5.256,34.945,93.43,91.915,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.327,5,5,5,104.45200000000001
0.3,1.0,5.844,6.364,5.292,35.653000000000006,93.199,92.033,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,13.942,5,5,5,104.456
0.35,1.0,5.639,6.04,5.564,33.492,93.627,92.328,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.839,5,5,5,104.46
0.4,1.0,5.74,6.019,5.523,42.493,93.43,92.063,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.241,5,5,5,104.462
0.45,1.0,5.763,5.7379999999999995,5.403,61.056000000000004,93.46300000000001,92.445,64.9,54.9,29.3,94.7,65.3,83.5,92.7,82.6,93.3,89.4,92.2,14.551,5,5,5,104.45
0.5,1.0,5.472,5.958,5.193,63.816,93.789,92.59100000000001,64.9,54.9,29.3,94.7,65.3,83.5,92.547,82.6,93.3,89.4,92.2,14.719,5,5,5,104.45700000000001
0.55,1.0,5.431,5.989,5.121,58.765,94.17699999999999,92.793,64.9,54.9,29.3,94.7,65.3,83.5,92.51100000000001,82.6,93.3,89.4,92.2,14.097000000000001,5,5,5,104.45
0.6,1.0,5.782,5.825,5.184,56.225,94.145,92.995,64.9,54.9,29.3,94.7,65.3,83.5,92.503,82.6,93.3,89.4,92.2,14.821,5,5,5,104.45200000000001
0.65,1.0,5.622,5.593,5.32,45.98,94.113,92.822,64.9,54.9,29.3,94.7,65.3,83.5,92.501,82.6,93.3,89.4,92.2,15.177999999999999,5,5,5,104.45299999999999
0.7,1.0,5.661,5.88,5.189,27.070999999999998,94.113,93.508,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.2,15.559000000000001,5,5,5,104.45100000000001
0.75,1.0,5.505,5.897,5.119,13.065,94.432,93.366,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.2,17.142000000000003,5,5,5,104.45
0.8,1.0,5.464,6.047,5.296,17.363,94.749,93.76100000000001,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.2,17.189,5,5,5,104.45100000000001
0.85,1.0,5.491,6.0649999999999995,5.117,22.237000000000002,94.49600000000001,93.90100000000001,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.15,18.389000000000003,5,5,5,104.45
0.9,1.0,5.633,5.748,5.239,33.196,94.559,93.873,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.036,18.129,5,5,5,104.45299999999999
0.95,1.0,5.457,5.913,5.097,24.883,94.654,93.985,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.008,19.172,5,5,5,104.458
1.0,1.0,5.835,6.083,5.337,20.527,94.717,94.179,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.3,89.4,92.002,18.708,5,5,5,104.45299999999999
1.05,1.0,5.466,5.913,5.337,26.943,94.875,94.179,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.6,93.21300000000001,89.4,92.0,19.509999999999998,5,5,5,104.456
1.1,1.0,5.353,5.974,5.259,26.734,95.187,94.29,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.531,93.127,89.4,92.0,18.956,5,5,5,104.45700000000001
1.15,1.0,5.511,5.8759999999999994,5.252,26.631,94.749,94.373,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.431,93.10600000000001,89.4,92.0,19.814999999999998,5,5,5,104.45700000000001
1.2,1.0,5.608,6.075,5.303,27.156999999999996,95.062,94.29,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.407,93.102,89.4,92.0,19.153,5,5,5,104.461
1.25,1.0,5.464,5.808,5.496,26.901999999999997,94.875,94.235,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.402,93.1,89.4,92.0,19.834000000000003,5,5,5,104.45299999999999
1.3,1.0,5.454,5.943,5.299,27.025,94.937,94.565,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.238,5,5,5,104.454
1.35,1.0,5.299,5.937,5.388,27.029,95.125,94.29,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.984,5,5,5,104.454
1.4,1.0,5.388,5.795,5.394,26.829,95.031,94.53699999999999,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.314999999999998,5,5,5,104.45299999999999
1.45,1.0,5.469,5.652,5.217,26.73,95.0,94.592,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,20.082,5,5,5,104.459
1.5,1.0,5.433,5.924,5.255,26.712,95.311,94.51,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.394,5,5,5,104.45100000000001
1.55,1.0,5.398,5.829,5.261,26.623,95.125,95.054,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,20.15,5,5,5,104.456
1.6,1.0,5.438,5.946,5.183,26.781,95.342,95.081,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.472,5,5,5,104.455
1.65,1.0,5.432,5.7829999999999995,5.312,25.91,95.589,95.189,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,20.028,5,5,5,104.45700000000001
1.7,1.0,5.404,5.875,5.248,26.453000000000003,95.589,95.43,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.567999999999998,5,5,5,104.458
1.75,1.0,5.547,5.901,5.088,25.896,95.342,95.51,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,20.042,5,5,5,104.456
1.8,1.0,5.417,6.05,5.2620000000000005,26.525,95.125,95.32300000000001,64.9,54.9,29.3,94.7,65.3,83.5,92.5,82.4,93.1,89.4,92.0,19.529000000000003,5,5,5,104.454
1.85,1.0,5.46,6.047,5.174,26.22,95.404,95.242,64.8,54.9,29.4,94.6,65.4,83.5,92.5,82.4,93.1,89.4,92.0,20.011,5,5,5,104.45200000000001
1.9,1.0,5.382,6.105,5.126,26.625999999999998,95.156,95.43,64.8,54.9,29.4,94.6,65.4,83.5,92.5,82.4,93.1,89.4,92.0,19.652,5,5,5,104.45100000000001
1.95,1.0,5.341,5.8100000000000005,5.111,24.98,95.373,95.51,64.8,54.9,29.4,94.6,65.4,83.5,92.384,82.4,93.1,89.4,92.0,19.909,5,5,5,104.45100000000001
2.0,1.0,5.386,5.599,5.066,25.535999999999998,95.742,95.695,64.8,54.9,29.4,94.6,65.4,83.5,92.32,82.4,93.1,89.4,92.0,19.531,5,5,5,104.454
2.05,1.0,5.365,5.754,5.279,24.238,95.49600000000001,95.748,64.8,54.9,29.4,94.6,65.4,83.5,92.305,82.4,93.1,89.4,92.0,19.991,5,5,5,104.45
2.1,1.0,5.454,5.814,5.207,24.14,95.833,95.616,64.8,54.9,29.4,94.6,65.4,83.5,92.301,82.4,93.1,89.274,92.0,19.641,5,5,5,104.45200000000001
2.15,1.0,5.351,6.032,5.245,23.346,95.833,95.483,64.8,54.9,29.4,94.6,65.4,83.5,92.3,82.4,93.1,89.218,92.0,20.064,5,5,5,104.45100000000001
2.2,1.0,5.443,5.593,5.258,23.335,95.711,95.695,64.8,54.9,29.4,94.6,65.4,83.5,92.3,82.4,93.1,89.204,92.0,19.637,5,5,5,104.46
2.25,1.0,5.39,5.757,5.12,24.06,95.86399999999999,95.722,64.8,54.9,29.4,94.6,65.4,83.45,92.3,82.4,93.1,89.20100000000001,92.0,19.996,5,5,5,104.446
2.3,1.0,5.6,5.787,5.269,23.974,95.955,95.801,64.8,54.9,29.4,94.6,65.4,83.336,92.3,82.4,93.1,89.2,92.0,19.615000000000002,5,5,5,104.456
2.35,1.0,5.392,5.788,5.369,23.13,95.558,96.038,64.8,54.9,29.4,94.6,65.4,83.308,92.3,82.4,93.1,89.2,92.0,20.087,5,5,5,104.45100000000001
