SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,6.127,6.701,5.015,98.523,93.042,92.236,65.0,55.0,30.6,100.1,68.6,88.0,95.7,87.5,94.4,91.1,94.1,19.334000000000003,5,5,5,104.479
0.05,1,5.851,6.382,5.003,68.02199999999999,93.252,92.499,65.0,55.0,30.6,100.1,68.6,87.884,95.7,87.5,94.4,91.1,94.1,20.191,5,5,5,104.488
0.1,1,5.6530000000000005,6.18,5.05,44.876999999999995,92.709,91.65,65.0,55.0,30.6,100.1,68.6,87.82,95.7,87.5,94.4,91.1,94.1,19.659,5,5,5,104.477
0.15,1,5.912,6.119,5.015,30.613000000000003,92.403,90.971,65.0,55.0,30.6,100.1,68.6,87.805,95.7,87.5,94.4,91.1,94.1,21.417,5,5,5,104.485
0.2,1,5.71,6.253,5.024,16.146,92.95100000000001,92.315,65.0,55.0,30.6,100.1,68.6,87.801,95.7,87.5,94.4,91.1,94.1,19.28,5,5,5,104.48700000000001
0.25,1,5.71,6.285,5.017,34.117,92.709,92.13,65.0,55.0,30.6,100.1,68.6,87.8,95.7,87.5,94.4,91.1,94.1,20.499000000000002,5,5,5,104.491
0.3,1,5.5440000000000005,6.237,5.014,32.614000000000004,93.192,92.183,65.0,55.0,30.6,100.1,68.6,87.8,95.7,87.5,94.4,91.1,94.1,19.585,5,5,5,104.477
0.35,1,5.88,5.997,5.045,39.515,93.342,92.473,65.0,55.0,30.6,100.1,68.6,87.8,95.7,87.384,94.4,91.1,94.1,20.228,5,5,5,104.48700000000001
0.4,1,5.552,6.449,5.118,50.588,93.431,92.525,65.0,55.0,30.6,100.1,68.6,87.8,95.613,87.32,94.4,91.1,94.1,20.275,5,5,5,104.478
0.45,1,5.713,6.254,5.338,61.388000000000005,93.342,92.525,65.0,55.0,30.6,100.1,68.6,87.8,95.527,87.305,94.4,91.1,94.1,20.021,5,5,5,104.48700000000001
0.5,1,5.4879999999999995,6.193,5.019,66.965,93.282,92.55199999999999,65.0,55.0,30.6,100.1,68.6,87.8,95.506,87.301,94.4,91.1,94.1,20.337,5,5,5,104.488
0.55,1,5.416,6.114,5.245,61.858999999999995,93.757,92.812,65.0,55.0,30.6,100.1,68.6,87.8,95.501,87.3,94.4,91.1,94.1,19.808,5,5,5,104.49
