SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.695,6.395,5.143,5.0,92.078,95.37899999999999,76.994,35.6,64.114,53.3,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.780000000000001,5.0,5.0,104.353
0.05,1,5.602,6.357,5.096,5.0,91.794,95.581,76.999,35.6,64.18,53.3,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.66,5.0,5.0,104.354
0.1,1,5.57,6.208,5.078,5.0,91.865,95.408,77.0,35.6,64.416,53.3,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.846,5.0,5.0,104.354
0.15,1,5.657,5.922,5.153,5.0,91.936,95.059,77.0,35.6,64.582,53.147,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.641,5.0,5.0,104.352
0.2,1,5.771,6.093,5.269,5.0,92.042,95.495,77.0,35.6,64.766,53.111,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.465,5.0,5.0,104.354
0.25,1,5.9,5.881,5.151,5.0,92.358,95.117,77.0,35.6,64.94399999999999,53.103,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.192,5.0,5.0,104.36399999999999
0.3,1,5.787,6.138,5.171,5.0,91.936,94.941,77.0,35.6,65.055,53.101,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.256,5.0,5.0,104.353
0.35,1,5.896,5.917,5.091,5.0,92.32300000000001,94.91199999999999,77.0,35.6,65.16399999999999,53.1,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.698,5.0,5.0,104.353
0.4,1,5.62,5.91,5.184,5.0,92.113,95.059,77.0,35.6,65.344,53.1,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.982,5.0,5.0,104.36200000000001
0.45,1,5.5489999999999995,5.76,5.161,5.0,92.148,95.08800000000001,77.0,35.6,65.546,53.05,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,13.156,5.0,5.0,104.36200000000001
0.5,1,5.623,6.447,5.056,5.0,92.532,95.321,77.0,35.6,65.713,52.936,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.934000000000001,5.0,5.0,104.365
0.55,1,5.598,6.025,5.078,5.0,92.567,95.205,77.0,35.6,65.856,52.908,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,13.163,5.0,5.0,104.359
0.6,1,5.548,6.605,5.188,5.0,92.946,95.321,77.0,35.6,66.02600000000001,52.902,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,12.908999999999999,5.0,5.0,104.36
0.65,1,5.6129999999999995,5.818,5.096,5.0,93.28699999999999,95.408,77.11600000000001,35.6,66.157,52.9,15.0,92.8,89.7,812.6,15.0,93.0,89.3,5.0,13.082,5.0,5.0,104.361
0.7,1,5.702,5.76,5.097,5.0,93.556,95.408,77.18,35.6,66.342,52.9,15.0,92.8,89.7,812.6,15.0,92.898,89.3,5.0,12.408999999999999,5.0,5.0,104.35700000000001
0.75,1,5.541,5.899,5.203,5.0,93.354,95.639,77.195,35.6,66.502,52.9,15.0,92.8,89.7,812.6,15.0,92.82300000000001,89.3,5.0,11.777999999999999,5.0,5.0,104.36399999999999
0.8,1,5.465,6.089,5.217,5.0,93.59,94.971,77.199,35.6,66.652,52.763000000000005,15.0,92.8,89.7,812.6,15.0,92.806,89.3,5.0,11.67,5.0,5.0,104.36200000000001
0.85,1,5.732,5.962,5.221,5.0,93.556,95.408,77.2,35.6,66.84100000000001,52.715,15.0,92.8,89.7,812.6,15.0,92.801,89.3,5.0,11.599,5.0,5.0,104.365
0.9,1,5.577,6.079,5.38,5.0,93.455,95.205,77.2,35.6,67.012,52.704,15.0,92.8,89.7,812.6,15.0,92.8,89.3,5.0,11.631,5.0,5.0,104.36
