SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1.0,6.23,5.858,5.0,97.044,92.792,92.22399999999999,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,14.72,5,5,5,104.476
0.05,1.0,6.22,5.622,5.0,66.825,92.726,92.567,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,14.076,5,5,5,104.49
0.1,1.0,5.852,6.1690000000000005,5.001,45.302,92.22399999999999,91.791,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,15.905,5,5,5,104.491
0.15,1.0,6.211,6.045,5.0,31.714000000000002,92.426,91.675,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,16.209000000000003,5,5,5,104.491
0.2,1.0,6.157,5.892,5.0,16.746,92.56,92.339,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,17.695,5,5,5,104.48
0.25,1.0,6.407,5.918,5.0,33.266999999999996,92.593,92.138,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,17.57,5,5,5,104.48100000000001
0.3,1.0,6.208,6.159,5.0,36.228,92.82600000000001,92.081,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,18.683,5,5,5,104.48
0.35,1.0,6.338,5.7509999999999994,5.0,37.141999999999996,92.958,92.48100000000001,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,18.345999999999997,5,5,5,104.478
0.4,1.0,6.387,5.557,5.0,45.46,92.925,92.538,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,19.25,5,5,5,104.476
0.45,1.0,6.296,5.617,5.0,60.708,93.089,92.652,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,18.793,5,5,5,104.48200000000001
0.5,1.0,6.375,5.9030000000000005,5.221,64.28999999999999,93.286,92.821,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,19.57,5,5,5,104.47200000000001
0.55,1.0,6.136,5.447,5.033,59.245,93.351,92.933,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,18.988,5,5,5,104.478
0.6,1.0,6.363,5.594,5.224,56.599,93.578,93.241,65.3,56.6,29.7,94.6,66.9,85.0,93.0,84.5,93.2,89.7,92.6,19.79,5,5,5,104.48200000000001
0.65,1.0,6.008,6.02,5.031,45.355,93.188,93.07300000000001,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.7,92.6,19.214,5,5,5,104.478
0.7,1.0,5.881,5.976,5.216,26.668000000000003,93.867,93.352,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.65,92.6,19.925,5,5,5,104.47200000000001
0.75,1.0,6.4559999999999995,5.739,5.034,12.986,94.09100000000001,93.545,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.536,92.6,19.219,5,5,5,104.479
0.8,1.0,6.485,5.517,5.219,17.079,94.09100000000001,93.765,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.508,92.6,19.994999999999997,5,5,5,104.47399999999999
0.85,1.0,6.288,5.619,5.033,20.573,94.027,93.71,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.502,92.6,19.261,5,5,5,104.475
0.9,1.0,6.471,5.82,5.166,31.6,94.027,93.627,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.5,92.6,20.028,5,5,5,104.47399999999999
0.95,1.0,6.479,5.892,5.0,23.203,94.123,93.956,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.5,92.6,19.32,5,5,5,104.479
1.0,1.0,6.224,5.743,5.0,24.118,94.154,94.118,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.5,92.6,20.092,5,5,5,104.48200000000001
1.05,1.0,5.9879999999999995,5.997,5.0,27.754,94.407,94.199,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.5,92.6,19.625999999999998,5,5,5,104.477
1.1,1.0,6.383,6.077,5.0,26.67,94.376,94.199,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.5,93.2,89.5,92.6,19.970999999999997,5,5,5,104.48200000000001
1.15,1.0,6.5440000000000005,6.139,5.0,26.862,94.533,94.54899999999999,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.384,93.2,89.5,92.6,19.581,5,5,5,104.484
1.2,1.0,6.25,5.982,5.001,27.103,94.596,94.52199999999999,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.32,93.2,89.5,92.6,20.09,5,5,5,104.478
1.25,1.0,6.399,5.862,5.0,27.204,94.439,94.468,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.305,93.2,89.5,92.6,19.665,5,5,5,104.48200000000001
1.3,1.0,6.242,6.0920000000000005,5.0,26.865,94.596,95.0,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.301,93.2,89.5,92.6,20.079,5,5,5,104.478
1.35,1.0,6.502,6.265,5.0,27.122,94.783,95.263,65.3,56.6,29.6,94.6,67.0,85.0,93.0,84.3,93.2,89.5,92.6,19.563,5,5,5,104.48100000000001
1.4,1.0,6.4719999999999995,6.189,5.009,26.781,94.783,95.079,65.3,56.6,29.6,94.6,67.0,85.0,92.863,84.3,93.2,89.5,92.6,19.938,5,5,5,104.479
1.45,1.0,6.133,6.128,5.0,27.069000000000003,94.969,95.053,65.3,56.6,29.6,94.6,67.0,85.0,92.815,84.3,93.2,89.5,92.6,19.512,5,5,5,104.488
1.5,1.0,6.245,5.8629999999999995,5.0,26.877,94.876,95.079,65.3,56.6,29.6,94.6,67.0,85.0,92.804,84.3,93.084,89.5,92.6,19.901,5,5,5,104.48100000000001
1.55,1.0,6.227,6.529,5.0,26.735,94.969,95.393,65.3,56.6,29.6,94.6,67.0,85.0,92.801,84.3,93.02,89.5,92.6,19.58,5,5,5,104.48700000000001
1.6,1.0,6.274,5.996,5.026,26.798000000000002,94.938,95.523,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.005,89.5,92.6,20.004,5,5,5,104.477
1.65,1.0,6.452,5.8629999999999995,5.0,26.428,95.062,95.471,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.001,89.5,92.6,19.636,5,5,5,104.485
1.7,1.0,6.292,5.688,5.0,26.179000000000002,95.0,95.497,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.6,20.076999999999998,5,5,5,104.479
1.75,1.0,6.4030000000000005,5.942,5.0,26.268,94.814,95.471,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.6,19.729,5,5,5,104.49
1.8,1.0,6.412,5.704,5.0,26.366999999999997,94.845,95.0,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.6,20.029000000000003,5,5,5,104.479
1.85,1.0,6.522,5.6579999999999995,5.0,26.084,94.876,95.471,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.447,19.646,5,5,5,104.48700000000001
1.9,1.0,6.346,5.681,5.0,25.678,95.185,95.601,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.411,20.055,5,5,5,104.47399999999999
1.95,1.0,6.2,5.654,5.0,25.805999999999997,95.399,96.167,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.403,19.607,5,5,5,104.486
2.0,1.0,6.198,5.494,5.0,25.983,95.24600000000001,95.627,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.40100000000001,19.984,5,5,5,104.475
2.05,1.0,6.059,5.67,5.0,25.508000000000003,95.33800000000001,96.243,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,20.203,5,5,5,104.485
2.1,1.0,6.357,5.79,5.0,25.128,95.24600000000001,96.039,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,19.372,5,5,5,104.475
2.15,1.0,6.298,5.635,5.0,25.29,95.308,96.116,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,20.082,5,5,5,104.48200000000001
2.2,1.0,6.659,5.595,5.0,25.08,95.612,96.065,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,19.412,5,5,5,104.476
2.25,1.0,6.417,6.037,5.0,25.415,95.43,95.808,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,20.133,5,5,5,104.48
2.3,1.0,6.229,5.8,5.0,24.456,95.521,96.116,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,19.534,5,5,5,104.486
2.35,1.0,6.54,5.758,5.0,23.820999999999998,95.764,95.988,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,20.192999999999998,5,5,5,104.48
2.4,1.0,6.202,5.864,5.0,23.678,95.55199999999999,95.73100000000001,65.3,56.6,29.6,94.6,67.0,85.0,92.8,84.3,93.0,89.5,92.4,19.561,5,5,5,104.479
