SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.35,5.4879999999999995,5.604,5.0,92.668,94.82300000000001,79.7,34.7,65.71199999999999,52.203,15.0,92.002,89.002,812.6,15.0,92.9,89.3,5.0,12.478,5.0,5.0,104.348
0.05,1,5.435,5.552,5.587,5.0,92.428,94.882,79.7,34.7,65.88,52.201,15.0,92.0,89.0,812.6,15.0,92.9,89.3,5.0,12.299,5.0,5.0,104.34899999999999
0.1,1,5.5329999999999995,5.632,5.44,5.0,92.256,94.734,79.7,34.7,66.048,52.2,15.0,92.0,89.0,812.6,15.0,92.9,89.3,5.0,12.531,5.0,5.0,104.34299999999999
0.15,1,5.354,5.5600000000000005,5.615,5.0,92.187,94.376,79.7,34.7,66.301,52.084,15.0,92.0,89.0,812.6,15.0,92.9,89.3,5.0,12.507000000000001,5.0,5.0,104.34899999999999
0.2,1,5.375,5.689,5.383,5.0,92.29,94.704,79.7,34.7,66.464,52.02,15.0,92.0,89.0,812.6,15.0,92.9,89.163,5.0,12.325,5.0,5.0,104.34700000000001
0.25,1,5.452,5.718,5.631,5.0,92.187,94.555,79.7,34.7,66.593,52.005,15.0,92.0,89.0,812.6,15.0,92.9,89.115,5.0,11.889,5.0,5.0,104.35700000000001
0.3,1,5.499,5.567,5.418,5.0,92.221,94.49600000000001,79.7,34.7,66.827,52.001,15.0,92.0,89.0,812.6,15.0,92.9,89.104,5.0,11.703,5.0,5.0,104.345
0.35,1,5.492,5.787,5.524,5.0,92.325,94.585,79.7,34.7,67.019,52.0,15.0,92.0,89.0,812.6,15.0,92.9,89.101,5.0,11.975999999999999,5.0,5.0,104.353
0.4,1,5.407,5.8629999999999995,5.518,5.0,92.29,94.49600000000001,79.7,34.7,67.21199999999999,52.0,15.0,92.0,89.0,812.6,15.0,92.9,89.1,5.0,12.717,5.0,5.0,104.34899999999999
0.45,1,5.526,5.515,5.507,5.0,92.6,94.971,79.75,34.7,67.35499999999999,52.0,15.0,92.0,89.0,812.6,15.0,92.9,89.1,5.0,12.888,5.0,5.0,104.352
0.5,1,5.558,5.654,5.4879999999999995,5.0,92.634,94.436,79.86399999999999,34.7,67.53399999999999,51.975,15.0,92.0,89.0,812.6,15.0,92.9,89.1,5.0,12.983,5.0,5.0,104.35
0.55,1,5.335,5.446,5.497,5.0,92.634,94.704,79.892,34.7,67.7,51.842,15.0,92.0,89.0,812.6,15.0,92.9,89.1,5.0,12.952000000000002,5.0,5.0,104.35799999999999
