SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1,5.772,8.859,5.3870000000000005,99.749,92.571,92.559,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,15.834000000000001,5,5,5,104.726
0.05,1,5.937,8.99,5.171,67.655,92.502,92.415,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,15.728,5,5,5,104.727
0.1,1,6.038,9.303,5.199,45.564,91.95,91.535,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,15.468,5,5,5,104.72
0.15,1,5.884,8.976,5.146,33.084,91.494,91.71300000000001,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,15.557,5,5,5,104.72200000000001
0.2,1,5.641,9.734,5.163,18.671,92.158,92.095,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,15.419,5,5,5,104.719
0.25,1,5.946,9.331,5.214,34.831999999999994,92.262,92.124,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.2,93.9,90.4,93.6,16.016,5,5,5,104.725
0.3,1,6.159,9.484,5.213,35.086,92.365,92.473,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.047,93.9,90.4,93.6,16.341,5,5,5,104.721
0.35,1,6.149,9.18,5.169,32.361999999999995,92.53699999999999,92.645,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.01100000000001,93.9,90.4,93.6,16.849,5,5,5,104.72399999999999
0.4,1,6.199,9.097,5.08,45.102,92.53699999999999,92.645,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.003,93.9,90.4,93.6,16.970999999999997,5,5,5,104.71700000000001
0.45,1,6.073,9.273,5.074,63.293,92.775,92.789,65.0,55.0,30.0,100.2,67.5,87.7,95.0,87.001,93.9,90.4,93.6,18.208,5,5,5,104.734
0.5,1,5.711,9.218,5.452,64.57,92.877,93.187,65.0,55.0,30.0,100.2,67.5,87.7,94.913,87.0,93.9,90.4,93.6,17.767000000000003,5,5,5,104.73100000000001
0.55,1,5.632,9.523,5.053,59.629,93.24600000000001,93.29899999999999,65.0,55.0,30.0,100.2,67.5,87.7,94.827,87.0,93.9,90.4,93.6,19.224,5,5,5,104.726
0.6,1,5.907,8.904,5.442,57.12,93.446,93.58,65.0,55.0,30.0,100.2,67.5,87.7,94.806,87.0,93.9,90.4,93.6,18.439999999999998,5,5,5,104.72399999999999
0.65,1,6.168,8.785,5.053,47.715,93.37899999999999,93.384,65.0,55.0,30.0,100.2,67.5,87.7,94.801,87.0,93.9,90.4,93.6,19.862000000000002,5,5,5,104.735
0.7,1,6.186,8.821,5.041,28.070999999999998,93.611,93.913,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.9,90.4,93.6,18.738,5,5,5,104.727
0.75,1,5.768,9.293,5.053,14.536,93.545,93.94,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.9,90.4,93.6,20.060000000000002,5,5,5,104.719
0.8,1,5.66,8.894,5.155,21.345,94.2,93.94,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.9,90.4,93.6,19.302999999999997,5,5,5,104.721
0.85,1,6.196,8.881,5.027,19.037,94.038,94.215,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.763,90.4,93.6,20.469,5,5,5,104.71799999999999
0.9,1,5.859,8.724,5.165,29.773000000000003,94.168,94.243,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.715,90.4,93.6,19.631,5,5,5,104.71700000000001
0.95,1,6.332,9.107,5.052,20.087,94.265,94.515,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.704,90.4,93.6,20.609,5,5,5,104.715
1.0,1,5.744,9.186,5.516,22.677,94.362,94.051,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.70100000000001,90.4,93.6,19.522,5,5,5,104.721
1.05,1,5.771,9.216999999999999,5.057,27.224,94.297,94.461,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.6,20.114,5,5,5,104.71799999999999
1.1,1,6.002,8.831,5.26,26.686999999999998,94.426,94.785,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.6,19.275,5,5,5,104.719
1.15,1,5.545,8.955,5.255,26.604,94.233,94.785,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.6,20.09,5,5,5,104.715
1.2,1,5.504,8.985,5.169,27.052,94.555,94.37899999999999,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.46300000000001,19.177,5,5,5,104.709
1.25,1,5.564,8.961,5.108,27.016,94.714,94.596,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.415,20.304000000000002,5,5,5,104.71700000000001
1.3,1,5.955,8.657,5.204,26.944000000000003,94.555,94.92,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.404,19.357,5,5,5,104.71700000000001
1.35,1,5.898,8.706,5.171,27.159000000000002,94.523,94.92,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.40100000000001,19.164,5,5,5,104.71799999999999
1.4,1,5.802,9.437999999999999,5.369,26.904,94.65100000000001,95.027,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,20.33,5,5,5,104.715
1.45,1,5.829,9.291,5.24,26.828000000000003,94.619,95.08,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,19.282,5,5,5,104.71700000000001
1.5,1,5.868,8.911,5.265,26.566999999999997,94.842,95.293,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,20.622,5,5,5,104.71700000000001
1.55,1,5.894,9.059000000000001,5.164,26.225,94.778,95.319,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,19.439999999999998,5,5,5,104.721
1.6,1,6.29,8.754999999999999,5.185,26.218000000000004,95.0,95.21300000000001,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,20.576,5,5,5,104.72
1.65,1,5.721,9.417,5.202,25.265,94.778,95.266,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,19.351,5,5,5,104.72399999999999
1.7,1,5.614,9.333,5.384,26.029,95.095,95.372,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.4,93.4,20.204,5,5,5,104.714
1.75,1,6.064,8.938,5.057,25.686999999999998,95.063,95.24,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.331,93.4,19.323,5,5,5,104.712
1.8,1,5.609,8.918,5.114,26.141,94.937,95.819,65.0,55.0,30.0,100.2,67.5,87.7,94.8,87.0,93.7,90.23100000000001,93.4,20.2,5,5,5,104.71799999999999
1.85,1,5.566,9.053999999999998,5.11,26.53,94.778,95.923,65.0,55.0,30.1,100.0,67.5,87.7,94.8,87.0,93.7,90.207,93.4,19.262999999999998,5,5,5,104.72
1.9,1,5.788,8.991,5.466,26.488000000000003,95.126,96.079,65.0,55.0,30.1,100.0,67.5,87.7,94.8,87.0,93.7,90.202,93.4,20.266,5,5,5,104.71799999999999
1.95,1,5.456,8.868,5.068,26.004,95.252,96.001,65.0,55.0,30.1,100.0,67.5,87.65,94.8,87.0,93.7,90.2,93.4,19.367,5,5,5,104.72200000000001
2.0,1,5.601,8.697,5.379,25.747,95.126,96.389,65.0,55.0,30.1,100.0,67.5,87.536,94.8,86.95,93.7,90.2,93.4,20.357999999999997,5,5,5,104.71700000000001
2.05,1,5.965,8.767,5.069,25.075,95.189,95.923,65.0,55.0,30.1,100.0,67.5,87.508,94.655,86.836,93.7,90.2,93.4,19.555999999999997,5,5,5,104.71799999999999
2.1,1,5.849,9.309000000000001,5.37,23.823,95.158,96.027,65.0,55.0,30.1,100.0,67.5,87.502,94.613,86.808,93.7,90.2,93.4,20.622999999999998,5,5,5,104.711
2.15,1,5.754,8.99,5.07,23.172,95.158,95.976,65.0,55.0,30.1,100.0,67.5,87.5,94.60300000000001,86.80199999999999,93.7,90.2,93.4,19.622999999999998,5,5,5,104.725
2.2,1,5.844,9.041,5.367,23.305999999999997,95.502,96.26,65.0,55.0,30.1,100.0,67.5,87.5,94.601,86.8,93.7,90.2,93.4,20.658,5,5,5,104.71700000000001
2.25,1,6.288,8.923,5.072,23.747,95.252,96.33800000000001,65.0,55.0,30.1,100.0,67.5,87.5,94.6,86.8,93.7,90.2,93.4,19.482,5,5,5,104.71799999999999
2.3,1,5.8309999999999995,9.175,5.36,24.404,95.22,95.89699999999999,65.0,55.0,30.1,100.0,67.5,87.5,94.6,86.8,93.7,90.2,93.4,20.472,5,5,5,104.71799999999999
2.35,1,5.888,9.24,5.074,24.483,95.252,95.95,65.0,55.0,30.1,100.0,67.5,87.5,94.6,86.8,93.7,90.2,93.4,20.009999999999998,5,5,5,104.721
