SampleTime,Phase,Sensor1,Sensor2,Sensor3,IJ,Sensor5,Sensor6,MouldTemp1,MouldTemp2,MouldTemp3,MouldTemp4,MouldTemp5,MouldTemp9,MouldTemp10,MouldTemp11,MouldTemp12,MouldTemp13,MouldTemp14,Sensor8,MouldFlow1,MouldFlow2,MouldFlow3,SP
0.0,1.0,6.569,5.495,5.0,92.37299999999999,92.732,92.279,64.8,54.9,29.3,101.4,64.9,87.0,94.1,86.6,93.7,90.3,93.3,20.283,5,5,5,104.738
0.05,1.0,6.259,5.48,5.0,65.513,92.97,92.101,64.8,54.9,29.3,101.4,64.9,87.0,94.1,86.6,93.7,90.3,93.3,19.342,5,5,5,104.734
0.1,1.0,6.455,5.493,5.022,43.922,92.217,91.652,64.8,54.9,29.3,101.4,64.9,87.0,94.1,86.6,93.7,90.3,93.3,20.326,5,5,5,104.738
0.15,1.0,6.582,5.436,5.001,29.82,92.14699999999999,91.441,64.8,54.9,29.3,101.4,64.9,87.0,93.998,86.513,93.7,90.3,93.3,19.838,5,5,5,104.73200000000001
0.2,1.0,6.422,5.496,5.002,16.411,92.834,92.368,64.8,54.9,29.3,101.4,64.9,87.0,93.923,86.42699999999999,93.7,90.3,93.3,20.044,5,5,5,104.743
0.25,1.0,6.216,5.461,5.0,31.953000000000003,92.834,92.544,64.8,54.9,29.3,101.4,64.9,87.0,93.906,86.406,93.7,90.3,93.3,19.421,5,5,5,104.735
0.3,1.0,6.354,5.596,5.002,37.129,92.8,92.22,64.8,54.9,29.3,101.4,64.9,87.0,93.90100000000001,86.402,93.7,90.3,93.3,20.363,5,5,5,104.736
0.35,1.0,5.995,5.593,5.011,33.714,93.00399999999999,92.515,64.8,54.9,29.3,101.4,64.9,87.0,93.9,86.4,93.7,90.3,93.3,19.184,5,5,5,104.727
0.4,1.0,5.971,5.825,5.085,37.792,92.97,92.161,64.8,54.9,29.3,101.4,64.9,87.0,93.9,86.4,93.7,90.3,93.3,20.095,5,5,5,104.729
0.45,1.0,6.522,5.497,5.0,61.986000000000004,93.172,92.836,64.8,54.9,29.3,101.4,64.9,87.0,93.9,86.4,93.7,90.3,93.3,19.21,5,5,5,104.73100000000001
0.5,1.0,6.406,5.569,5.305,66.952,93.23899999999999,93.24,64.8,54.9,29.3,101.4,64.9,87.0,93.9,86.4,93.7,90.3,93.3,20.326,5,5,5,104.73200000000001
